product_name,category,brand,unit,quantity,price,store,image_url
Black Gram Dal (Urd Dal),Other,Generic,1 pc,1,289,JioMart,https://via.placeholder.com/200
Ashgourd,Other,Generic,1 pc,1,292,Instamart,https://via.placeholder.com/200
Rice,Other,Generic,1 pc,1,474,Instamart,https://via.placeholder.com/200
Jaggery,Other,Generic,1 pc,1,253,BigBasket,https://via.placeholder.com/200
Tender Coconut,Other,Generic,1 pc,1,148,Zepto,https://via.placeholder.com/200
Arecanut (Betelnut/Supari),Other,Generic,1 pc,1,78,Blinkit,https://via.placeholder.com/200
Groundnut,Other,Generic,1 pc,1,230,Zepto,https://via.placeholder.com/200
Beans,Other,Generic,1 pc,1,42,BigBasket,https://via.placeholder.com/200
Cowpea (Lobia/Karamani),Other,Generic,1 pc,1,108,BigBasket,https://via.placeholder.com/200
Beans,Other,Generic,1 pc,1,448,JioMart,https://via.placeholder.com/200
Arhar (Tur/Red Gram)(Whole),Other,Generic,1 pc,1,246,JioMart,https://via.placeholder.com/200
Banana - Green,Other,Generic,1 pc,1,87,JioMart,https://via.placeholder.com/200
Elephant Yam (Suran)/Amorphophallus,Other,Generic,1 pc,1,350,Instamart,https://via.placeholder.com/200
Field Pea,Other,Generic,1 pc,1,296,Blinkit,https://via.placeholder.com/200
Thondekai,Other,Generic,1 pc,1,496,Zepto,https://via.placeholder.com/200
Cluster beans,Other,Generic,1 pc,1,180,Blinkit,https://via.placeholder.com/200
Arecanut (Betelnut/Supari),Other,Generic,1 pc,1,79,BigBasket,https://via.placeholder.com/200
Black pepper,Other,Generic,1 pc,1,241,JioMart,https://via.placeholder.com/200
Arhar (Tur/Red Gram)(Whole),Other,Generic,1 pc,1,459,Zepto,https://via.placeholder.com/200
Pineapple,Other,Generic,1 pc,1,220,Instamart,https://via.placeholder.com/200
Papaya,Other,Generic,1 pc,1,390,BigBasket,https://via.placeholder.com/200
Ginger (Dry),Other,Generic,1 pc,1,360,BigBasket,https://via.placeholder.com/200
Carrot,Other,Generic,1 pc,1,375,Zepto,https://via.placeholder.com/200
Same/Savi,Other,Generic,1 pc,1,242,JioMart,https://via.placeholder.com/200
Capsicum,Other,Generic,1 pc,1,278,Zepto,https://via.placeholder.com/200
Chilly Capsicum,Other,Generic,1 pc,1,382,Zepto,https://via.placeholder.com/200
Ragi (Finger Millet),Other,Generic,1 pc,1,206,Instamart,https://via.placeholder.com/200
Ashgourd,Other,Generic,1 pc,1,240,BigBasket,https://via.placeholder.com/200
Black pepper,Other,Generic,1 pc,1,142,Blinkit,https://via.placeholder.com/200
Cowpea (Veg),Other,Generic,1 pc,1,298,BigBasket,https://via.placeholder.com/200
Indian Beans (Seam),Other,Generic,1 pc,1,181,Zepto,https://via.placeholder.com/200
Cucumbar (Kheera),Other,Generic,1 pc,1,257,Instamart,https://via.placeholder.com/200
Ashgourd,Other,Generic,1 pc,1,232,Zepto,https://via.placeholder.com/200
Beetroot,Other,Generic,1 pc,1,492,BigBasket,https://via.placeholder.com/200
Seemebadnekai,Other,Generic,1 pc,1,119,JioMart,https://via.placeholder.com/200
Ashgourd,Other,Generic,1 pc,1,282,JioMart,https://via.placeholder.com/200
Beetroot,Other,Generic,1 pc,1,354,JioMart,https://via.placeholder.com/200
Little gourd (Kundru),Other,Generic,1 pc,1,320,BigBasket,https://via.placeholder.com/200
Elephant Yam (Suran)/Amorphophallus,Other,Generic,1 pc,1,162,BigBasket,https://via.placeholder.com/200
Little gourd (Kundru),Other,Generic,1 pc,1,251,Zepto,https://via.placeholder.com/200
Indian Beans (Seam),Other,Generic,1 pc,1,157,Blinkit,https://via.placeholder.com/200
Cashewnuts,Other,Generic,1 pc,1,133,JioMart,https://via.placeholder.com/200
Mango (Raw-Ripe),Other,Generic,1 pc,1,47,Blinkit,https://via.placeholder.com/200
Drumstick,Other,Generic,1 pc,1,485,JioMart,https://via.placeholder.com/200
Snakeguard,Other,Generic,1 pc,1,42,Instamart,https://via.placeholder.com/200
Little gourd (Kundru),Other,Generic,1 pc,1,67,Blinkit,https://via.placeholder.com/200
Tapioca,Other,Generic,1 pc,1,128,BigBasket,https://via.placeholder.com/200
Black pepper,Other,Generic,1 pc,1,68,Instamart,https://via.placeholder.com/200
Drumstick,Other,Generic,1 pc,1,268,Zepto,https://via.placeholder.com/200
Coconut Oil,Other,Generic,1 pc,1,363,Blinkit,https://via.placeholder.com/200
Rajgir,Other,Generic,1 pc,1,304,Zepto,https://via.placeholder.com/200
Mousambi (Sweet Lime),Other,Generic,1 pc,1,430,BigBasket,https://via.placeholder.com/200
Coconut Oil,Other,Generic,1 pc,1,290,BigBasket,https://via.placeholder.com/200
Tapioca,Other,Generic,1 pc,1,477,Blinkit,https://via.placeholder.com/200
Banana - Green,Other,Generic,1 pc,1,382,BigBasket,https://via.placeholder.com/200
Snakeguard,Other,Generic,1 pc,1,278,JioMart,https://via.placeholder.com/200
Copra,Other,Generic,1 pc,1,421,BigBasket,https://via.placeholder.com/200
Coconut,Other,Generic,1 pc,1,489,BigBasket,https://via.placeholder.com/200
Drumstick,Other,Generic,1 pc,1,494,Blinkit,https://via.placeholder.com/200
Copra,Other,Generic,1 pc,1,112,Blinkit,https://via.placeholder.com/200
Coconut,Other,Generic,1 pc,1,477,Zepto,https://via.placeholder.com/200
Pepper garbled,Other,Generic,1 pc,1,61,Zepto,https://via.placeholder.com/200
Elephant Yam (Suran)/Amorphophallus,Other,Generic,1 pc,1,22,JioMart,https://via.placeholder.com/200
Kinnow,Other,Generic,1 pc,1,273,Blinkit,https://via.placeholder.com/200
Green Avare (W),Other,Generic,1 pc,1,251,Blinkit,https://via.placeholder.com/200
Snakeguard,Other,Generic,1 pc,1,219,BigBasket,https://via.placeholder.com/200
Cowpea (Lobia/Karamani),Other,Generic,1 pc,1,82,Instamart,https://via.placeholder.com/200
Ragi (Finger Millet),Other,Generic,1 pc,1,374,JioMart,https://via.placeholder.com/200
Tapioca,Other,Generic,1 pc,1,220,Zepto,https://via.placeholder.com/200
French Beans (Frasbean),Other,Generic,1 pc,1,127,Zepto,https://via.placeholder.com/200
Indian Colza (Sarson),Other,Generic,1 pc,1,202,BigBasket,https://via.placeholder.com/200
Mint (Pudina),Other,Generic,1 pc,1,151,Zepto,https://via.placeholder.com/200
Chili Red,Other,Generic,1 pc,1,255,Zepto,https://via.placeholder.com/200
Kabuli Chana (Chickpeas-White),Other,Generic,1 pc,1,466,Instamart,https://via.placeholder.com/200
Mustard,Other,Generic,1 pc,1,117,Blinkit,https://via.placeholder.com/200
Cowpea (Lobia/Karamani),Other,Generic,1 pc,1,144,JioMart,https://via.placeholder.com/200
Green Avare (W),Other,Generic,1 pc,1,153,JioMart,https://via.placeholder.com/200
Green Peas,Other,Generic,1 pc,1,267,Instamart,https://via.placeholder.com/200
Sweet Potato,Other,Generic,1 pc,1,337,Zepto,https://via.placeholder.com/200
Colacasia,Other,Generic,1 pc,1,160,Instamart,https://via.placeholder.com/200
Drumstick,Other,Generic,1 pc,1,243,BigBasket,https://via.placeholder.com/200
Kabuli Chana (Chickpeas-White),Other,Generic,1 pc,1,195,Blinkit,https://via.placeholder.com/200
Sweet Potato,Other,Generic,1 pc,1,250,JioMart,https://via.placeholder.com/200
Bajra (Pearl Millet/Cumbu),Other,Generic,1 pc,1,69,Instamart,https://via.placeholder.com/200
Coconut,Other,Generic,1 pc,1,493,Blinkit,https://via.placeholder.com/200
Colacasia,Other,Generic,1 pc,1,356,Blinkit,https://via.placeholder.com/200
Kabuli Chana (Chickpeas-White),Other,Generic,1 pc,1,92,BigBasket,https://via.placeholder.com/200
Green Avare (W),Other,Generic,1 pc,1,73,Zepto,https://via.placeholder.com/200
Colacasia,Other,Generic,1 pc,1,480,Zepto,https://via.placeholder.com/200
Coconut Seed,Other,Generic,1 pc,1,410,Instamart,https://via.placeholder.com/200
Lentil (Masur)(Whole),Other,Generic,1 pc,1,117,Instamart,https://via.placeholder.com/200
Mustard,Other,Generic,1 pc,1,30,BigBasket,https://via.placeholder.com/200
Arhar (Tur/Red Gram)(Whole),Other,Generic,1 pc,1,489,Instamart,https://via.placeholder.com/200
Green Peas,Other,Generic,1 pc,1,394,Zepto,https://via.placeholder.com/200
Green Gram (Moong)(Whole),Other,Generic,1 pc,1,323,Instamart,https://via.placeholder.com/200
Green Peas,Other,Generic,1 pc,1,312,Blinkit,https://via.placeholder.com/200
French Beans (Frasbean),Other,Generic,1 pc,1,374,JioMart,https://via.placeholder.com/200
Kabuli Chana (Chickpeas-White),Other,Generic,1 pc,1,193,JioMart,https://via.placeholder.com/200
Lak (Teora),Other,Generic,1 pc,1,160,BigBasket,https://via.placeholder.com/200
Bengal Gram (Gram)(Whole),Other,Generic,1 pc,1,115,BigBasket,https://via.placeholder.com/200
Lentil (Masur)(Whole),Other,Generic,1 pc,1,378,BigBasket,https://via.placeholder.com/200
Green Gram (Moong)(Whole),Other,Generic,1 pc,1,245,BigBasket,https://via.placeholder.com/200
Turmeric,Other,Generic,1 pc,1,332,Zepto,https://via.placeholder.com/200
buttery,Other,Generic,1 pc,1,456,Instamart,https://via.placeholder.com/200
Kabuli Chana (Chickpeas-White),Other,Generic,1 pc,1,310,Zepto,https://via.placeholder.com/200
Absinthe,Other,Generic,1 pc,1,237,BigBasket,https://via.placeholder.com/200
nigella seeds,Other,Generic,1 pc,1,353,Zepto,https://via.placeholder.com/200
Lentil (Masur)(Whole),Other,Generic,1 pc,1,241,JioMart,https://via.placeholder.com/200
Methi Seeds,Other,Generic,1 pc,1,55,Zepto,https://via.placeholder.com/200
Asparagus,Other,Generic,1 pc,1,200,BigBasket,https://via.placeholder.com/200
Brahmi,Other,Generic,1 pc,1,213,JioMart,https://via.placeholder.com/200
Coriander (Leaves),Other,Generic,1 pc,1,434,Zepto,https://via.placeholder.com/200
Mustard,Other,Generic,1 pc,1,14,JioMart,https://via.placeholder.com/200
Linseed,Other,Generic,1 pc,1,331,Instamart,https://via.placeholder.com/200
buttery,Other,Generic,1 pc,1,289,Zepto,https://via.placeholder.com/200
Gur (Jaggery),Other,Generic,1 pc,1,103,Zepto,https://via.placeholder.com/200
Niger Seed (Ramtil),Other,Generic,1 pc,1,114,Blinkit,https://via.placeholder.com/200
Neem Seed,Other,Generic,1 pc,1,98,Zepto,https://via.placeholder.com/200
poppy seeds,Other,Generic,1 pc,1,29,Blinkit,https://via.placeholder.com/200
buttery,Other,Generic,1 pc,1,343,Blinkit,https://via.placeholder.com/200
poppy seeds,Other,Generic,1 pc,1,168,JioMart,https://via.placeholder.com/200
Green Gram (Moong)(Whole),Other,Generic,1 pc,1,394,JioMart,https://via.placeholder.com/200
Lak (Teora),Other,Generic,1 pc,1,250,Instamart,https://via.placeholder.com/200
Barley (Jau),Other,Generic,1 pc,1,318,Instamart,https://via.placeholder.com/200
Sweet Potato,Other,Generic,1 pc,1,183,Instamart,https://via.placeholder.com/200
Arhar (Tur/Red Gram)(Whole),Other,Generic,1 pc,1,50,Blinkit,https://via.placeholder.com/200
Methi (Leaves),Other,Generic,1 pc,1,427,JioMart,https://via.placeholder.com/200
buttery,Other,Generic,1 pc,1,118,JioMart,https://via.placeholder.com/200
Kodo Millet (Varagu),Other,Generic,1 pc,1,244,JioMart,https://via.placeholder.com/200
Turmeric,Other,Generic,1 pc,1,415,Instamart,https://via.placeholder.com/200
Lime,Other,Generic,1 pc,1,141,JioMart,https://via.placeholder.com/200
Jowar (Sorghum),Other,Generic,1 pc,1,360,Blinkit,https://via.placeholder.com/200
Safflower,Other,Generic,1 pc,1,264,BigBasket,https://via.placeholder.com/200
Sweet Pumpkin,Other,Generic,1 pc,1,403,Instamart,https://via.placeholder.com/200
Ridgeguard (Tori),Other,Generic,1 pc,1,317,JioMart,https://via.placeholder.com/200
Chilly Capsicum,Other,Generic,1 pc,1,371,BigBasket,https://via.placeholder.com/200
Bengal Gram Dal (Chana Dal),Other,Generic,1 pc,1,10,Instamart,https://via.placeholder.com/200
Grapes,Other,Generic,1 pc,1,383,JioMart,https://via.placeholder.com/200
Spinach,Other,Generic,1 pc,1,158,BigBasket,https://via.placeholder.com/200
Sabu Dan,Other,Generic,1 pc,1,328,JioMart,https://via.placeholder.com/200
Lime,Other,Generic,1 pc,1,143,Instamart,https://via.placeholder.com/200
Rice,Other,Generic,1 pc,1,318,JioMart,https://via.placeholder.com/200
Amla (Nelli Kai),Other,Generic,1 pc,1,81,JioMart,https://via.placeholder.com/200
Chilly Capsicum,Other,Generic,1 pc,1,379,Blinkit,https://via.placeholder.com/200
Ridgeguard (Tori),Other,Generic,1 pc,1,406,Instamart,https://via.placeholder.com/200
Water Melon,Other,Generic,1 pc,1,47,Zepto,https://via.placeholder.com/200
Gur (Jaggery),Other,Generic,1 pc,1,232,Instamart,https://via.placeholder.com/200
Turnip,Other,Generic,1 pc,1,238,BigBasket,https://via.placeholder.com/200
Indian Colza (Sarson),Other,Generic,1 pc,1,30,Instamart,https://via.placeholder.com/200
Field Pea,Other,Generic,1 pc,1,295,BigBasket,https://via.placeholder.com/200
Pomegranate,Other,Generic,1 pc,1,354,JioMart,https://via.placeholder.com/200
Karbuja (Musk Melon),Other,Generic,1 pc,1,366,BigBasket,https://via.placeholder.com/200
Lime,Other,Generic,1 pc,1,446,Zepto,https://via.placeholder.com/200
Ground Nut Seed,Other,Generic,1 pc,1,177,Blinkit,https://via.placeholder.com/200
Mataki,Other,Generic,1 pc,1,455,Zepto,https://via.placeholder.com/200
Custard Apple (Sharifa),Other,Generic,1 pc,1,185,Instamart,https://via.placeholder.com/200
Mint (Pudina),Other,Generic,1 pc,1,483,JioMart,https://via.placeholder.com/200
Arhar Dal (Tur Dal),Other,Generic,1 pc,1,212,JioMart,https://via.placeholder.com/200
Chrysanthemum (Loose),Other,Generic,1 pc,1,325,JioMart,https://via.placeholder.com/200
Jarbara,Other,Generic,1 pc,1,241,Instamart,https://via.placeholder.com/200
Rose (Loose)),Other,Generic,1 pc,1,227,BigBasket,https://via.placeholder.com/200
tulip,Other,Generic,1 pc,1,302,Zepto,https://via.placeholder.com/200
Leafy Vegetable,Other,Generic,1 pc,1,239,BigBasket,https://via.placeholder.com/200
Arhar Dal (Tur Dal),Other,Generic,1 pc,1,92,BigBasket,https://via.placeholder.com/200
Marigold (Calcutta),Other,Generic,1 pc,1,52,BigBasket,https://via.placeholder.com/200
Papaya (Raw),Other,Generic,1 pc,1,171,Zepto,https://via.placeholder.com/200
Seetapal,Other,Generic,1 pc,1,29,Blinkit,https://via.placeholder.com/200
Fish,Other,Generic,1 pc,1,439,Instamart,https://via.placeholder.com/200
Cluster beans,Other,Generic,1 pc,1,79,Instamart,https://via.placeholder.com/200
Turnip,Other,Generic,1 pc,1,40,JioMart,https://via.placeholder.com/200
Kinnow,Other,Generic,1 pc,1,270,JioMart,https://via.placeholder.com/200
Onion Green,Other,Generic,1 pc,1,284,Blinkit,https://via.placeholder.com/200
Peas cod,Other,Generic,1 pc,1,73,Blinkit,https://via.placeholder.com/200
Sweet Pumpkin,Other,Generic,1 pc,1,394,Blinkit,https://via.placeholder.com/200
Field Pea,Other,Generic,1 pc,1,133,Instamart,https://via.placeholder.com/200
Field Pea,Other,Generic,1 pc,1,291,JioMart,https://via.placeholder.com/200
Jack Fruit,Other,Generic,1 pc,1,405,Zepto,https://via.placeholder.com/200
Pointed gourd (Parval),Other,Generic,1 pc,1,346,Blinkit,https://via.placeholder.com/200
Guar Seed (Cluster Beans Seed),Other,Generic,1 pc,1,98,Blinkit,https://via.placeholder.com/200
Methi Seeds,Other,Generic,1 pc,1,451,JioMart,https://via.placeholder.com/200
Papaya,Other,Generic,1 pc,1,92,JioMart,https://via.placeholder.com/200
Lemon,Other,Generic,1 pc,1,181,Zepto,https://via.placeholder.com/200
Onion Green,Other,Generic,1 pc,1,65,Zepto,https://via.placeholder.com/200
Methi (Leaves),Other,Generic,1 pc,1,335,Instamart,https://via.placeholder.com/200
Red Gram,Other,Generic,1 pc,1,86,Blinkit,https://via.placeholder.com/200
Grapes,Other,Generic,1 pc,1,142,BigBasket,https://via.placeholder.com/200
Peas cod,Other,Generic,1 pc,1,326,Zepto,https://via.placeholder.com/200
Water Melon,Other,Generic,1 pc,1,34,BigBasket,https://via.placeholder.com/200
Isabgul (Psyllium),Other,Generic,1 pc,1,440,Blinkit,https://via.placeholder.com/200
Tinda,Other,Generic,1 pc,1,96,Blinkit,https://via.placeholder.com/200
Leafy Vegetable,Other,Generic,1 pc,1,259,JioMart,https://via.placeholder.com/200
Guar,Other,Generic,1 pc,1,80,JioMart,https://via.placeholder.com/200
Beans,Other,Generic,1 pc,1,131,Blinkit,https://via.placeholder.com/200
Chow Chow,Other,Generic,1 pc,1,472,Instamart,https://via.placeholder.com/200
Knool Khol,Other,Generic,1 pc,1,436,Instamart,https://via.placeholder.com/200
Tamarind Fruit,Other,Generic,1 pc,1,276,JioMart,https://via.placeholder.com/200
Mango (Raw-Ripe),Other,Generic,1 pc,1,285,BigBasket,https://via.placeholder.com/200
Thondekai,Other,Generic,1 pc,1,275,BigBasket,https://via.placeholder.com/200
Soanf,Other,Generic,1 pc,1,420,Blinkit,https://via.placeholder.com/200
Methi Seeds,Other,Generic,1 pc,1,402,BigBasket,https://via.placeholder.com/200
Linseed,Other,Generic,1 pc,1,372,JioMart,https://via.placeholder.com/200
Dhaincha,Other,Generic,1 pc,1,119,JioMart,https://via.placeholder.com/200
Methi Seeds,Other,Generic,1 pc,1,320,Blinkit,https://via.placeholder.com/200
Coconut,Other,Generic,1 pc,1,365,Instamart,https://via.placeholder.com/200
Custard Apple (Sharifa),Other,Generic,1 pc,1,491,Zepto,https://via.placeholder.com/200
Guar Seed (Cluster Beans Seed),Other,Generic,1 pc,1,322,JioMart,https://via.placeholder.com/200
Cummin Seed (Jeera),Other,Generic,1 pc,1,38,BigBasket,https://via.placeholder.com/200
Ground Nut Seed,Other,Generic,1 pc,1,91,Zepto,https://via.placeholder.com/200
Barley (Jau),Other,Generic,1 pc,1,153,Blinkit,https://via.placeholder.com/200
Thondekai,Other,Generic,1 pc,1,194,JioMart,https://via.placeholder.com/200
Linseed,Other,Generic,1 pc,1,482,Zepto,https://via.placeholder.com/200
Mango (Raw-Ripe),Other,Generic,1 pc,1,385,Zepto,https://via.placeholder.com/200
Onion Green,Other,Generic,1 pc,1,449,BigBasket,https://via.placeholder.com/200
Green Avare (W),Other,Generic,1 pc,1,431,BigBasket,https://via.placeholder.com/200
Kinnow,Other,Generic,1 pc,1,460,BigBasket,https://via.placeholder.com/200
Yam (Ratalu),Other,Generic,1 pc,1,67,Zepto,https://via.placeholder.com/200
Chow Chow,Other,Generic,1 pc,1,303,Blinkit,https://via.placeholder.com/200
Amla (Nelli Kai),Other,Generic,1 pc,1,158,Zepto,https://via.placeholder.com/200
Tender Coconut,Other,Generic,1 pc,1,151,Blinkit,https://via.placeholder.com/200
Thondekai,Other,Generic,1 pc,1,375,Blinkit,https://via.placeholder.com/200
Mint (Pudina),Other,Generic,1 pc,1,63,Blinkit,https://via.placeholder.com/200
Chow Chow,Other,Generic,1 pc,1,46,BigBasket,https://via.placeholder.com/200
Chow Chow,Other,Generic,1 pc,1,184,JioMart,https://via.placeholder.com/200
Amla (Nelli Kai),Other,Generic,1 pc,1,440,BigBasket,https://via.placeholder.com/200
Chow Chow,Other,Generic,1 pc,1,411,Zepto,https://via.placeholder.com/200
Karbuja (Musk Melon),Other,Generic,1 pc,1,130,Zepto,https://via.placeholder.com/200
Mint (Pudina),Other,Generic,1 pc,1,44,Instamart,https://via.placeholder.com/200
Thondekai,Other,Generic,1 pc,1,299,Instamart,https://via.placeholder.com/200
Pear (Marasebu),Other,Generic,1 pc,1,186,Zepto,https://via.placeholder.com/200
Karbuja (Musk Melon),Other,Generic,1 pc,1,172,JioMart,https://via.placeholder.com/200
Barley (Jau),Other,Generic,1 pc,1,52,Zepto,https://via.placeholder.com/200
Orange,Other,Generic,1 pc,1,191,Blinkit,https://via.placeholder.com/200
Indian Beans (Seam),Other,Generic,1 pc,1,227,JioMart,https://via.placeholder.com/200
Green Avare (W),Other,Generic,1 pc,1,473,Instamart,https://via.placeholder.com/200
Mashrooms,Other,Generic,1 pc,1,119,JioMart,https://via.placeholder.com/200
Marigold (Calcutta),Other,Generic,1 pc,1,340,JioMart,https://via.placeholder.com/200
Tender Coconut,Other,Generic,1 pc,1,79,JioMart,https://via.placeholder.com/200
Yam (Ratalu),Other,Generic,1 pc,1,265,BigBasket,https://via.placeholder.com/200
Drumstick,Other,Generic,1 pc,1,259,Instamart,https://via.placeholder.com/200
Knool Khol,Other,Generic,1 pc,1,395,Blinkit,https://via.placeholder.com/200
Kakada,Other,Generic,1 pc,1,379,BigBasket,https://via.placeholder.com/200
Custard Apple (Sharifa),Other,Generic,1 pc,1,217,BigBasket,https://via.placeholder.com/200
Orange,Other,Generic,1 pc,1,90,BigBasket,https://via.placeholder.com/200
Mashrooms,Other,Generic,1 pc,1,160,BigBasket,https://via.placeholder.com/200
Betal Leaves,Other,Generic,1 pc,1,138,Zepto,https://via.placeholder.com/200
